,smiles,FDA_APPROVED,CT_TOX
1379,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC3:N:C(=O):C(=O):[NH]:N:3C)CS[C@H]12)C1:C:S:C(N):N:1,1,0
1380,CN1C(CCl)NC2:C:C(Cl):C(S(N)(=O)=O):C:C:2S1(=O)=O,1,0
1381,CN1C(CSCC(F)(F)F)NC2:C:C(Cl):C(S(N)(=O)=O):C:C:2S1(=O)=O,1,0
1382,CO[C@@]1(NC(=O)C(C(=O)[O-])C2:C:C:C(O):C:C:2)C(=O)N2C(C(=O)[O-])=C(CSC3:N:N:N:N:3C)CO[C@@H]21,1,0
1383,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSC3:N:N:N:N:3C)CS[C@@H]21,1,0
1384,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSC3:N:N:N:N:3C)CS[C@@H]21,1,0
1385,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC3:N:N:N:N:3C)CS[C@H]12)C1:C:S:C(N):N:1,1,0
1386,CN1:N:N:N:C:1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](O)C3:C:C:C:C:C:3)[C@H]2SC1,1,0
1387,CN1C(=O)CC(C2:C:C:C:C:C:2)C1=O,1,0
1388,CN1:N:N:C2:C(C(N)=O):N:C:N:2:C:1=O,1,1
1389,CN1C(=O)CCS(=O)(=O)C1C1:C:C:C(Cl):C:C:1,1,0
1390,CN1C2:C(:[NH]:C(N):N:C:2=O)NC[C@@H]1CNC1:C:C:C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]):C:C:1,1,0
1391,CN1:C(=O):C2:[NH]:C:N:C:2:N(C):C:1=O,1,0
1392,CN1:C(=O):C2:C(:N:C:N:2CC(O)CO):N(C):C:1=O,1,0
1393,CN1:C(CCCC(=O)O):N:C2:C:C(N(CCCl)CCCl):C:C:C:2:1.Cl,0,1
1394,CN1C(=O)C(O)N=C(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:21,1,0
1395,CN1C(=O)CN=C(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:21,1,0
1396,CN1:C(CCCC(=O)[O-]):N:C2:C:C(N(CCCl)CCCl):C:C:C:2:1,1,0
1397,CN1:N:C(C(=O)NC2CC3CCCC(C2)[NH+]3C):C2:C:C:C:C:C:2:1,1,0
1398,CN1CC(=O)N2[C@H](CC3:C(:[NH]:C4:C:C:C:C:C:3:4)[C@H]2C2:C:C:C3:C(:C:2)OCO3)C1=O,1,0
1399,COC1:C:C:C2:C3:C:1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0,1
1400,CN1CC[NH+](CCCN2C3:C:C:C:C:C:3SC3:C:C:C(Cl):C:C:32)CC1,1,0
1401,CN1:C:C:[NH]:C:1=S,1,0
1402,CN1CCC(CNC2:C:C:C3:N:C:C(C4:C:C:C:C(OC(F)(F)F):C:4):N:3:N:2)CC1,0,1
1403,CN1CCC[NH+]=C1COC(=O)C(O)(C1:C:C:C:C:C:1)C1CCCCC1,1,0
1404,CN1CCN(C2:C:C:C3:C(:C:2)N/C(=C2\C(=O)N=C4:C:C:C:C(F):C:4=C2N)N3)CC1,0,1
1405,CN1:C:N:C([N+](=O)[O-]):C:1C[N+](C)(C)C/C=C/C(=O)NC1:C:C2:C(NC3:C:C:C(Cl):C(Br):C:3):N:C:N:C:2:C:N:1,0,1
1406,CN1:C:N:C([N+](=O)[O-]):C:1SC1:N:C:N:C2:N:C:[NH]:C:1:2,1,0
1407,CN1:C(=O):C2:C(:N:C:N:2C):N(C):C:1=O,1,0
1408,CN1:C:N:C:C:1[C@@](N)(C1:C:C:C(Cl):C:C:1)C1:C:C:C2:C(:C:1):C(C1:C:C:C:C(Cl):C:1):C:C(=O):N:2C,0,1
1409,CNC(=O)C1:C:C(OC2:C:C:C(NC(=O)NC3:C:C:C(Cl):C(C(F)(F)F):C:3):C:C:2):C:C:N:1,1,0
1410,CNC(=O)C1:C:N:N(C2:N:C(N):C3:N:C:N([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O):C:3:N:2):C:1,1,0
1411,CNC(=O)C1:C:C(OC2:C:C:C(NC(=O)NC3:C:C:C(Cl):C(C(F)(F)F):C:3):C:C:2):C:C:N:1,0,1
1412,CNC(=O)CN(CCN(CC[NH+](CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-],1,0
1413,CNC1=[NH+]C2:C:C:C(Cl):C:C:2C(C2:C:C:C:C:C:2)=[N+]([O-])C1,1,0
1414,CNCC[C@H](OC1:C:C:C:C2:C:C:C:C:C:1:2)C1:C:C:C:S:1,0,1
1415,CNS(=O)(=O)CC1:C:C:C2:[NH]:C:C(CC[NH+](C)C):C:2:C:1,1,0
1416,CNS(=O)(=O)CCC1:C:C:C2:[NH]:C:C(C3CC[NH+](C)CC3):C:2:C:1,1,0
1417,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)C1:C:C:C:O:1,1,0
1418,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)C1:C:S:C(N):N:1,1,0
1419,CO/N=C1\CN(C2:N:C3:C(:C:C:2F):C(=O):C(C(=O)[O-]):C:N:3C2CC2)CC1C[NH3+],1,0
1420,CO[C@@]1(NC(=O)CC2:C:C:C:S:2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21,1,0
1421,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-],1,0
1422,CO[Si](C)(C)O[Si](C)(C)C,1,0
1423,COC(F)(F)C(Cl)Cl,1,0
1424,COC(CNC(=O)C1:C:C:C:C:C:1OCC(=O)[O-])C[Hg]O,1,0
1425,COC(CNC(N)=O)C[Hg]Cl,1,0
1426,COC(=O)[C@H](C1:C:C:C:C:C:1)[C@H]1CCCC[NH2+]1,1,0
1427,COC(=O)[C@H](C1:C:C:C:C:C:1Cl)[NH+]1CCC2:S:C:C:C:2C1,1,0
1428,COC(=O)C(C1:C:C:C:C:C:1)C1CCCC[NH2+]1,1,0
1429,COC(=O)C1:C:C:C:C:C:1O,1,0
1430,COC(=O)CCC(=O)C[NH3+],1,0
1431,COC(=O)NC1:N:C2:C:C(C(=O)C3:C:C:C:C:C:3):C:C:C:2:[NH]:1,1,0
1432,COC1:C:C2:N:C:N:C(NC3:C:C:C(F):C(Cl):C:3):C:2:C:C:1OCCCN1CCOCC1,0,1
1433,COC1:N:C:N:C([N-]S(=O)(=O)C2:C:C:C(N):C:C:2):C:1OC,1,0
1434,COC1:C(N2C[C@@H]3CCC[NH2+][C@@H]3C2):C(F):C:C2:C(=O):C(C(=O)[O-]):C:N(C3CC3):C:1:2,1,0
1435,COC1:C2:O:C:C:C:2:C:C2:C:C:C(=O):O:C:1:2,1,0
1436,COC1:N:C(N):N:C2:C:1:N:C:N:2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1,0
1437,COC1:C:C(N):C(Cl):C:C:1C(=O)NC1CC[NH+](CCCOC2:C:C:C(F):C:C:2)CC1OC,1,0
1438,COC1:C:C([C@@H]2C3:C:C4:C(:C:C:3[C@@H](O[C@@H]3O[C@@H]5COC(C6:C:C:C:S:6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4):C:C(OC):C:1O,1,0
1439,COC1:C:C([C@@H]2C3:C:C4:C(:C:C:3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4):C:C(OC):C:1OC,1,0
1440,COC(=O)[C@H]1[C@H]2C[C@@H]3C4:[NH]:C5:C:C:C:C:C:5:C:4CC[NH+]3C[C@H]2C[C@@H](OC(=O)C2:C:C(OC):C(OC):C(OC):C:2)[C@@H]1OC,1,0
1441,COC1:C:C(CC2:C:N:C(N):N:C:2N):C:C(OC):C:1OC,1,0
1442,COC1=CC(=O)OC(/C=C/C2=CCCC=C2)C1,0,1
1443,COC1:C:C2:C(:C:C:1OC)C(=O)C(CC1CC[NH+](CC3:C:C:C:C:C:3)CC1)C2,1,0
1444,COC1:C:C2:N:C(N3CCN(C(=O)C4CCCO4)CC3):N:C(N):C:2:C:C:1OC,1,0
1445,COC1:C:C2:N:C(N3CCN(C(=O)C4COC5:C:C:C:C:C:5O4)CC3):N:C(N):C:2:C:C:1OC,1,0
1446,COC1:C:C2:N:C:N:C(NC3:C:C:C(F):C(Cl):C:3):C:2:C:C:1OCCC[NH+]1CCOCC1,1,0
1447,COC1:C:C:C(OC):C(C(O)CNC(=O)C[NH3+]):C:1,1,0
1448,COC1:C:C:C(C(=O)C2:C:C:C:C:C:2):C(O):C:1,1,0
1449,COC1:C:C:C(C(Cl)=C(C2:C:C:C(OC):C:C:2)C2:C:C:C(OC):C:C:2):C:C:1,1,0
1450,COC1:C:C:C(C2C(=O)C3:C:C:C:C:C:3C2=O):C:C:1,1,0
1451,COC1:C:C:C(O):C:C:1,1,0
1452,COC1:C:C:C(Cl):C:C:1C(=O)NCCC1:C:C:C(S(=O)(=O)[N-]C(=O)NC2CCCCC2):C:C:1,1,0
1453,COC1:C:C:C(C2:C:C:C3:C:C(C(=O)[O-]):C:C:C:3:C:2):C:C:1C12CC3CC(CC(C3)C1)C2,1,0
1454,COC(=O)[C@H]1[C@H]2C[C@@H]3C4:[NH]:C5:C:C(OC):C:C:C:5:C:4CC[NH+]3C[C@H]2C[C@@H](OC(=O)/C=C/C2:C:C(OC):C(OC):C(OC):C:2)[C@@H]1OC,1,0
1455,COC(=O)[C@H]1[C@H]2C[C@@H]3C4:[NH]:C5:C:C(OC):C:C:C:5:C:4CC[NH+]3C[C@H]2C[C@@H](OC(=O)C2:C:C(OC):C(OC):C(OC):C:2)[C@@H]1OC,1,0
1456,C=C[C@H]1C[NH+]2CC[C@H]1C[C@@H]2[C@@H](O)C1:C:C:N:C2:C:C:C(OC):C:C:1:2,1,0
1457,C=C[C@H]1C[NH+]2CC[C@H]1C[C@H]2[C@H](O)C1:C:C:N:C2:C:C:C(OC):C:C:1:2,1,0
1458,COC1:C:C:C:C:C:1OCC(O)CO,1,0
1459,COC1:C:C:C:C:C:1OCC(O)COC(N)=O,1,0
1460,COC1:C:C:C:C:C:1OCC[NH2+]CC(O)COC1:C:C:C:C2:[NH]:C3:C:C:C:C:C:3:C:1:2,1,0
1461,COC1:C:C:N:C(CS(=O)C2:N:C3:C:C:C(OC(F)F):C:C:3:[NH]:2):C:1OC,1,0
1462,COC1:C:N:C([N-]S(=O)(=O)C2:C:C:C(N):C:C:2):N:C:1,1,0
1463,COCCCC/C(=N\OCC[NH3+])C1:C:C:C(C(F)(F)F):C:C:1,1,0
1464,COCCNC(=O)CN(CCN(CC[NH+](CC(=O)[O-])CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-],1,0
1465,COCCO,1,0
1466,C#CC1:C:C:C:C(NC2:N:C:N:C3:C:C(OCCOC):C(OCCOC):C:C:2:3):C:1,0,1
1467,C#CC1:C:C:C:C(NC2:N:C:N:C3:C:C(OCCOC):C(OCCOC):C:C:2:3):C:1.Cl,0,1
1468,C#CC1:C:C:C:C(NC2:N:C:N:C3:C:C(OCCOC):C(OCCOC):C:C:2:3):C:1,1,0
1469,CS(=O)(=O)C1:C:C:C(C2=C(C3:C:C:C:C:C:3)C(=O)OC2):C:C:1,1,0
1470,CS(=O)(=O)CCNCC1:C:C:C(C2:C:C:C3:N:C:N:C(NC4:C:C:C(OCC5:C:C:C:C(F):C:5):C(Cl):C:4):C:3:C:2):O:1,0,1
1471,CS(=O)(=O)CCNCC1:C:C:C(C2:C:C:C3:N:C:N:C(NC4:C:C:C(OCC5:C:C:C:C(F):C:5):C(Cl):C:4):C:3:C:2):O:1,1,0
1472,CS(=O)(=O)O.NC1:N:C:N:C2:C:1:N:C:N:2CCOC[P@@]1(=O)OCC[C@@H](C2:C:C:C:C(Cl):C:2)O1,0,1
1473,CS(C)=O,1,0
1474,II,1,0
1475,O=N[O-],1,0
1476,O1[As]2O[As]1O2,1,0
1477,O=[32P]([O-])([O-])O,1,0
1478,O=[Al]O[Al]=O,1,0
1479,O=[Si](O)O,1,0
1480,O=[Ti]=O,1,0
1481,O=[Zn],1,0
1482,[O-][Cl+3]([O-])([O-])O,1,0
1483,S=[Se]=S,1,0
