,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles
5844,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1080,COC1:C:C:C2:[NH]:C(S(=O)CC3:N:C:C(C):C(OC):C:3C):N:C:2:C:1
5845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9359,COCC(C)N
5846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1082,O=S(=O)([O-])C1:C:C(S(=O)(=O)[O-]):C2:C(/N=N/C3:C:C:C:C:C:3):C(O):C:C:C:2:C:1
5847,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,TOX1084,COC1:C:C(/C=C/C(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C):C:C:C:1O
5848,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1087,O=C1NC2:C:C:C(Cl):C:C:2C(C2:C:C:C:C:C:2)=NC1O
5849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1086,CNC(=O)ON=C(SC)C(=O)N(C)C
5850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24357,COC1:C:C:C(CO):C:C:1
5851,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28649,CC1:C:C:C2:C(:C:1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
5852,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX13105,O=C1:[NH]:C(=O):N([C@H]2C[C@H](O)[C@@H](CO)O2):C:C:1Br
5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21199,CN(C)CC1:C:C:C:C:C:1O
5854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX28643,CC(=O)N(CC(O)CO)C1:C(I):C(C(=O)NCCO):C(I):C(C(=O)NCC(O)CO):C:1I
5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28642,CC(C)(C(=O)O)C1:C:C:C(C(O)CCCN2CCC(C(O)(C3:C:C:C:C:C:3)C3:C:C:C:C:C:3)CC2):C:C:1
5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24340,COC1:N:C:C(F):C2:N:C(S(=O)(=O)NC3:C(F):C:C:C:C:3F):N:N:1:2
5857,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,TOX28640,CCOC(=O)NC1:C:C:C2:C(:C:1)N(C(=O)CN(C)C)C1:C:C:C:C:C:1CC2
5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28647,CCN(CCO)CCN1:C(CC2:C:C:C:C:C:2):N:C2:C:1:C(=O):N(C):C(=O):N:2C
5859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28646,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O
5860,1.0,1.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,TOX28645,C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
5861,0.0,,,,,,,,,,1.0,,TOX27920,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
5862,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,TOX27927,CCCCCCN1:C:C:[N+](C):C:1
5863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX27923,CCCN1:C:C:[N+](C):C:1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
5864,0.0,,,1.0,,,0.0,1.0,,0.0,1.0,,TOX27922,CCCCCCCCN1:C:C:[N+](C):C:1.O=S(=O)([O-])C(F)(F)F
5865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6195,ClC1:C:C(Cl):C:C(Cl):C:1
5866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6193,ClC1:C:C:C:C(Cl):C:1Cl
5867,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,TOX6190,O=C(CCl)C1:C:C:C(Cl):C:C:1Cl
5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2754,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)C3:C:S:C(N):N:3)[C@H]2SC1
5869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX2752,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC3:C:[NH]:N:N:3)CS[C@H]12)C1:C:C:C(O):C:C:1
5870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX2753,CC1:N:N:C(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)CN4:C:N:N:N:4)[C@H]3SC2):S:1
5871,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3488,NS(=O)(=O)C1:C:C(C(=O)O):C:C(N2CCCC2):C:1OC1:C:C:C:C:C:1
5872,,,,,,,,,,1.0,,,TOX31598,O=C1:[NH]:S:C2:C:C(Cl):C:C:C:1:2
5873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3481,CC(=O)C1:C:C:C2:C(:C:1)N(CCCN1CCC(CCO)CC1)C1:C:C:C:C:C:1S2
5874,,,,,,,,0.0,,0.0,,,TOX3480,CC[N+]1(C)CCCC(OC(=O)C(O)(C2:C:C:C:C:C:2)C2:C:C:C:C:C:2)C1
5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3487,CN1CCN(CC(=O)N2C3:C:C:C:C:C:3C(=O)NC3:C:C:C:N:C:32)CC1
5876,,,,,,,,1.0,,0.0,,,TOX3485,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
5877,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX2100,CCCC1:C:C:C(O):C:C:1
5878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6448,CCC(CO)(CO)CO
5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2284,CCC(C)N
5880,0.0,0.0,1.0,,,0.0,0.0,,0.0,,0.0,0.0,TOX25694,CC1:C:C:C:C(NC2:N:C:C:C:C:2C(=O)O):C:1C
5881,0.0,,1.0,,,0.0,0.0,,1.0,,1.0,,TOX25693,CC1:C:C:C:C(C):C:1NC1:N:C:C:C:C:1C(=O)O
5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25692,O=C(NCCO[N+](=O)[O-])C1:C:C:C:N:C:1
5883,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25691,CC1:C:C:C:C(C(C)C2:C:[NH]:C:N:2):C:1C
5884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25690,CCOC1:C:C:C:C:C:1O[C@H](C1:C:C:C:C:C:1)[C@H]1CNCCO1
5885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6441,COC(C)(C)OC
5886,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6444,CC(CO)(CO)CO
5887,0.0,0.0,1.0,,1.0,0.0,,0.0,1.0,0.0,,,TOX2288,CCCCCCOC1:C:C:C(N):C:C:1
5888,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25698,O=C(NCCC1:C:[NH]:C2:C:C:C:C:C:1:2)C1:C:C:C:N:C:1
5889,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,,0.0,1.0,1.0,TOX5258,CC[N+]1:C(C2:C:C:C:C:C:2):C2:C:C(N):C:C:C:2:C2:C:C:C(N):C:C:2:1
5890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2579,CN(C)C1:N:C(N(C)C):N:C(N(C)C):N:1
5891,0.0,0.0,1.0,,1.0,0.0,0.0,,,0.0,,0.0,TOX631,NC1:C:C:C(C2:C:C:C(F):C:C:2):C:C:1
5892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX980,CCC[N+](=O)[O-]
5893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX981,CC(C)[N+](=O)[O-]
5894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX982,O=C(O)CC[N+](=O)[O-]
5895,0.0,0.0,,0.0,0.0,1.0,,1.0,,,1.0,,TOX983,O=[N+]([O-])C1:C:C:C2:C:C:C3:C:C:C:C4:C:C:C:1:C:2:C:3:4
5896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX2571,C=CCN(C1=NCCN1)C1:C(Cl):C:C:C:C:1Cl
5897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2573,OC1:N:C:N:C2:[NH]:N:C:C:1:2
5898,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,TOX2574,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
5899,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2576,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
5900,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,TOX5257,C=C(CC)C(=O)C1:C:C:C(OCC(=O)O):C(Cl):C:1Cl
5901,,,,,,,,0.0,,0.0,,,TOX2646,CN(C)CCCOC1(CC2:C:C:C:C:C:2)CCCCCC1
5902,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6089,ClC1:C:C(Cl):C(Cl):C(Cl):C:1
5903,0.0,,0.0,1.0,,,1.0,1.0,0.0,,,,TOX12500,CCCOC/C(=N\C1:C:C:C(Cl):C:C:1C(F)(F)F)N1:C:C:N:C:1
5904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25439,CC1CS(=O)(=O)CCN1N=CC1:C:C:C([N+](=O)[O-]):O:1
5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25438,C[C@H](NCCC1:C:C:C(O):C:C:1)[C@H](O)C1:C:C:C(O):C:C:1
5906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX25348,CC1:C:C:C:C(CN2CCN(C(C3:C:C:C:C:C:3)C3:C:C:C(Cl):C:C:3)CC2):C:1
5907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25345,CC[C@@H](CO)NCCN[C@@H](CC)CO
5908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25432,N=C(N)NCC1COC2(CCCCC2)O1.N=C(N)NCC1COC2(CCCCC2)O1
5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25347,CCN(CC)C(C)CN1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21
5910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25346,CC1:C:C2:C(:C:C:1S(N)(=O)=O)S(=O)(=O)CCC2
5911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25437,CC(C)(C)NCC(O)C1:C:C(O):C:C(O):C:1.CC(C)(C)NCC(O)C1:C:C(O):C:C(O):C:1
5912,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX6500,CC(C=O)CC1:C:C:C(C(C)(C)C):C:C:1
5913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25435,CC(C)C1:C(CN(C)C(C)CC2:C:C:C:C:C:2):N(C):N(C2:C:C:C:C:C:2):C:1=O
5914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25434,O=C(CN1:C:C:N:C:1[N+](=O)[O-])NCCO
5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2641,NCC(CC(=O)O)C1:C:C:C(Cl):C:C:1
5916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX3899,CCCCN(CC)C1:C([N+](=O)[O-]):C:C(C(F)(F)F):C:C:1[N+](=O)[O-]
5917,0.0,0.0,0.0,,,0.0,,,0.0,,1.0,,TOX14653,CCCCC(O)(CN1:C:N:C:N:1)C1:C:C:C(Cl):C:C:1Cl
5918,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,TOX184,NC1:C:C:C(/N=N/C2:C:C:C(C3:C:C:C(/N=N/C4:C(S(=O)(=O)[O-]):C:C5:C:C(S(=O)(=O)[O-]):C(/N=N/C6:C:C:C:C:C:6):C(O):C:5:C:4N):C:C:3):C:C:2):C(N):C:1
5919,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX181,O=[Bi]Cl
5920,0.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,TOX182,CC(C)(C1:C:C:C(O):C:C:1)C1:C:C:C(O):C:C:1
5921,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7716,CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC
5922,0.0,,0.0,,,,,1.0,0.0,,1.0,,TOX7714,CCCCCCCC/C=C\CCCCCCCCOCCO
5923,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,TOX7713,CCCCCCCC/C=C\CCCCCCCC(=O)OCCO
5924,0.0,,0.0,,,,,,,1.0,,1.0,TOX24381,O=C1C=CC(=O)N1C1:C:C:C(CC2:C:C:C(N3C(=O)C=CC3=O):C:C:2):C:C:1
5925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TOX3155,OC1:C(I):C:C(I):C2:C:C:C:N:C:1:2
5926,,,,,,,,0.0,,0.0,,,TOX3626,NS(=O)(=O)C1:C:C:C(N2CCCCS2(=O)=O):C:C:1
5927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3157,CC(=O)N(CC(O)CO)C1:C(I):C(C(=O)NCC(O)CO):C(I):C(C(=O)NCC(O)CO):C:1I
5928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX3624,CC1=C(CC(=O)O)C2:C:C(F):C:C:C:2/C1=C\C1:C:C:C(S(C)=O):C:C:1
5929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3623,O=S([O-])CNC1:C:C:C(S(=O)(=O)C2:C:C:C(NCS(=O)[O-]):C:C:2):C:C:1
5930,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3622,NC1:C:C:C(S(N)(=O)=O):C:C:1
5931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX3621,O=C1OC(C2:C:C:C(O):C(S(=O)(=O)[O-]):C:2)(C2:C:C:C(O):C(S(=O)(=O)[O-]):C:2)C2:C(Br):C(Br):C(Br):C(Br):C:21
5932,,,,,,,,0.0,,0.0,,,TOX3620,CC(=O)N(C1:O:N:C(C):C:1C)S(=O)(=O)C1:C:C:C(N):C:C:1
5933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX3159,CCC(CC1:C(I):C:C(I):C(N):C:1I)C(=O)O
5934,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3158,C[C@H](O)C(=O)NC1:C(I):C(C(=O)NC(CO)CO):C(I):C(C(=O)NC(CO)CO):C:1I
5935,0.0,,,0.0,0.0,0.0,,,,,,0.0,TOX3629,CCOC(=O)OC1:C(OC):C:C(C(=O)O[C@@H]2C[C@@H]3CN4CCC5:C(:[NH]:C6:C:C(OC):C:C:C:5:6)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC):C:C:1OC
5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3628,CNS(=O)(=O)CC1:C:C:C2:[NH]:C:C(CCN(C)C):C:2:C:1
5937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4747,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1:C:C:C([N+](=O)[O-]):C:C:1
5938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7902,CC1=CC2C3CC(C=C3C)C2C1
5939,0.0,,1.0,1.0,1.0,,,,,0.0,1.0,1.0,TOX23777,NC1:C:C:C2:C:C3:C:C:C(N):C:C:3:N:C:2:C:1.NC1:C:C:C2:C:C3:C:C:C(N):C:C:3:N:C:2:C:1
5940,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7905,C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O
5941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX17303,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
5942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14903,[Br-].[Na+]
5943,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,TOX4845,COC1:C:C2:C(:C(OC):C:1OC)C1:C:C:C(OC):C(=O):C:C:1[C@@H](NC(C)=O)CC2
5944,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21437,CC(CO)(CO)[N+](=O)[O-]
5945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21436,CCC(C)(C)O
5946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX4840,C1:C:C:[CH-]:C:1.C1:C:C:[CH-]:C:1.[Co+2]
5947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21431,CC(C)OC1:C:C:C:C:C:1O
5948,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX21439,CC1:C:C:C2:C(:C:1)C(=O)C1:C:C:C:C:C:1C2=O
5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX10955,CC12CCC(CC1=O)C2(C)C
5950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27109,COC(OC)C(C)C1:C:C:C:C:C:1
5951,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27108,SC1CCCC1
5952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27459,O=C1[N-]S(=O)(=O)C2:C:C:C:C:C:21.O=C1[N-]S(=O)(=O)C2:C:C:C:C:C:21
5953,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX27105,COC1:C:C(C):C:C:C:1O
5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27456,O=C1OC(=O)C2C3C=CC(C3)C12
5955,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27107,CC(CC=O)CC(C)(C)C
5956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27454,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1
5957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27453,C1CCN(CN2CCCCC2)CC1
5958,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,TOX27103,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-]
5959,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,TOX27450,ClC1:C:C:C2:[NH]:N:N:C:2:C:1
5960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX5733,NC(=O)C1:C:C:C:C:C:1[N+](=O)[O-]
5961,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5732,NC(=O)C1:C:C:C:C([N+](=O)[O-]):C:1
5962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5737,O=C(O)C1:C:C:C:C([N+](=O)[O-]):C:1
5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5738,O=C(O)C1:C:C:C:C:C:1[N+](=O)[O-]
5964,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX11531,CN(C)C1:C:C:C(C(C2:C:C:C:C:C:2)C2:C:C:C(N(C)C):C:C:2):C:C:1
5965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26859,COC1:C:C(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2):C:C(OC):C:1OC
5966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4462,NC1:C:C:C:C(S(=O)(=O)O):C:1
5967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26850,CCN(CC)C(=O)NC1:C:C:C(OCC(O)CNC(C)(C)C):C(C(C)=O):C:1
5968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26851,CCCCCCCCCCOC1:C:C2:C(O):C(C(=O)OCC):C:N:C:2:C:C:1OCC
5969,0.0,,1.0,,1.0,0.0,0.0,,1.0,,,1.0,TOX26852,CC(C)OC(=O)NC1:C:C:C2:[NH]:C(C3:C:S:C:N:3):N:C:2:C:1
5970,0.0,0.0,,1.0,,,,0.0,0.0,0.0,1.0,,TOX26853,CC1(C)CCC(C)(C)C2:C:C(NC(=O)C3:C:C:C(C(=O)O):C:C:3):C:C:C:21
5971,0.0,,0.0,0.0,,0.0,,,,,0.0,,TOX26855,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)C=CC2OC2C[C@@H](C)OC(=O)C[C@H]1OC(C)=O
5972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26856,CC[C@H]1NC(=O)[C@@H](NC(=O)C2:N:C:C:C:C:2O)C(C)OC(=O)[C@H](C2:C:C:C:C:C:2)NC(=O)C2CC(=O)CCN2C(=O)[C@H](CC2:C:C:C:C:C:2)N(C)C(=O)[C@@H]2CCCN2C1=O
5973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26857,CC1:N:C(NS(=O)(=O)C2:C:C:C(N):C:C:2):N:C(C):C:1Br
5974,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,TOX22169,CCCCCCCCCCCCCOP(=O)(O)O
5975,,,,,,,,0.0,,0.0,,,TOX31431,COC1:C:C:C2:C:C:C:C(CCNC(C)=O):C:2:C:1
5976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22167,O=C([O-])C1:C:C:C:C:C:1C(=O)O
5977,0.0,1.0,0.0,,0.0,1.0,,1.0,1.0,,,0.0,TOX5342,N#C/C=C/C#N
5978,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,,TOX6294,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C
5979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX6293,CC1:C:C:C(NC2:C:C:C(O):C3:C:2C(=O)C2:C:C:C:C:C:2C3=O):C:C:1
5980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX14338,COC1:C:C:C(C(O)(C2:C:N:C:N:C:2)C2CC2):C:C:1
5981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX20459,CCCC(=O)NC1:N:C:N:C2:C:1:N:C:N:2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC
5982,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5085,CC(C)NC(C)C
5983,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,TOX5086,CC(C)N=C=NC(C)C
5984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5080,CC(C)CC(=O)CC(C)C
5985,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5082,CC(C)(C)CCCCCCOC(=O)C1:C:C:C:C:C:1C(=O)OCCCCCCC(C)(C)C
5986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5345,CC(=O)C=CC1:C:C:C:O:1
5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28816,COC1:C:C(CC(C)N):C:C2:C:1OCO2
5988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28817,CC(CC1:C:C:C2:C(:C:1)OCO2)NO
