,CMPD_CHEMBLID,exp,smiles
3567,CHEMBL325093,1.69,O=S(=O)(CCOCC1:C:C:C:C2:C:C:C:C:C:1:2)NCCCNCCC1:C:C:C(O):C2:N:C(O):S:C:1:2
3568,CHEMBL89786,4.0,C1:C:C:C(C2:C:C:C3:C:C:C:C:C:3:N:2):C:C:1
3569,CHEMBL2164673,0.9,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CC=CCC1
3570,CHEMBL279250,1.79,CNS(=O)(=O)NC1:C:C:C(C2:C:C:C:C:C:2):N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C):C:1=O
3571,CHEMBL341876,0.61,O=S(=O)(NCCNC1:N:C:C:C:N:1)C1:C:C:C:C2:C:N:C:C:C:1:2
3572,CHEMBL1783112,1.6,COC1:C:C:C2:N:C(C):C:C(N3:C:C(CNC(C)=O):N:N:3):C:2:C:1
3573,CHEMBL2169920,2.23,O=C1COC2:C(CCNCCN(C(=O)CCNCCC3:C:C:C(Cl):C(Cl):C:3)C3CCCCC3):C:C:C(O):C:2N1
3574,CHEMBL1082983,2.37,CCCCC1:N:C2:C(N):N:C3:C:C:C:C:C:3:C:2:N:1CC(C)(C)O
3575,CHEMBL397237,3.29,C[C@H](CO)NC1:N:C(SCC2:C:C:C:C(F):C:2F):N:C2:N:C(N):S:C:1:2
3576,CHEMBL1209820,3.32,CCCS(=O)(=O)C1:C:C:C(C(CNS(=O)(=O)C2:C:C:C(C(F)(F)F):C:C:2)N2CCCCCC2):C:C:1
3577,CHEMBL282625,2.2,N=C(N)C1:C:C2:C(/C=C/C3:C:C:C4:C(:C:3)OCO4):C:C:C:C:2:S:1
3578,CHEMBL2158816,2.6,O=C(O)C(C1:C:C:C:C:C:1)N1CCCC(CN2CCC(OC3:C:C:C(Cl):C(Cl):C:3)CC2)C1
3579,CHEMBL260488,0.69,CCOC(=O)C1:C:C(O):C(C2:C:C:C:C:C:2):N:N:1
3580,CHEMBL2144949,1.69,C1:C:C:C2:C(:C:1):N:N:N:2C1:C:C:N:C:C:1
3581,CHEMBL1957851,2.8,CC1:C:C:C:C(CN2:C:C:N3:C(=O):C:C(N4CCOCC4):N:C:2:3):C:1
3582,CHEMBL2205493,1.05,NC1:N:C(O):C:C(C2:C:C:C(O):C:C:2):N:1
3583,CHEMBL168418,3.0,O=C(NCC1:C:C:C:C:C:1)C1:C:C:C:N:C:1OC1:C:C:C:C:C:1
3584,CHEMBL474830,2.0,CC(C)CNC1:N:C(C#N):N:C(N2CC(O)C2):C:1N
3585,CHEMBL1715438,1.1,CN(C)C(=O)N1CCC(C(=O)NCC2:C:C:C:S:2)CC1
3586,CHEMBL1762542,2.2,CC1:C:C:C(CO):C:C:1N(C)C1:C:C:N:C(NC2:C:C(C(=O)N3CCOCC3):C:C(N3CCOCC3):C:2):N:1
3587,CHEMBL1209657,3.98,O=S(=O)(NCC(C1:C:C:C:C:C:1)N1CCCCCC1)C1:C:C:C(F):C(Cl):C:1
3588,CHEMBL360106,4.1,CCN(C(=O)CC1:C:C:C([N+](=O)[O-]):C:C:1)C1CCN(CCC(C2:C:C:C:C:C:2)C2:C:C:C:C:C:2)CC1
3589,CHEMBL196516,2.97,ClC1:C:C:C(C2:C:[NH]:N:N:2):C:C:1
3590,CHEMBL2335907,2.73,COC1:C:C(C2:C:C:N:C:C:2):C:C2:C:N:C(NC3:C:C:C([C@@H](C)NC(C)=O):C:C:3):N:C:1:2
3591,CHEMBL84597,3.97,CC(C)N1:C(=O):N(C):C(=O):C2:C:N(CC3:C:C:C:C4:C:C:C:C:C:3:4):C:C:2:1
3592,CHEMBL387675,-0.94,CCCCCCCCCC(=O)N[C@@H](CC1:C:[NH]:C2:C:C:C:C:C:1:2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)C2:C:C:C:C:C:2N)C(=O)O[C@@H]1C
3593,CHEMBL1088030,2.68,CC1:C:N:C(NC2:C:C(N3CCOCC3):N:C(N[C@@H](C)C3:N:C:C(F):C:N:3):N:2):S:1
3594,CHEMBL258176,1.44,CC1:C:C(CN2CCN(C(C)C)CC2):C:N:C:1C1:C:C:C(C(=O)NC2:C:C:C:C:C:2N):C:C:1
3595,CHEMBL723,3.27,COC1:C:C:C:C:C:1OCCNCC(O)COC1:C:C:C:C2:[NH]:C3:C:C:C:C:C:3:C:1:2
3596,CHEMBL2035017,3.6,NC1(C2:C:C:C(C3:N:C4:C:C:C:C:C:4:C:C:3C3:C:C:C:C:C:3):C:C:2)CCC1
3597,CHEMBL2177605,1.33,O=C(O)C1:C:C:C(N2:N:C:C(C(=O)NC3C4CC5CC(C4)CC3C5):C:2C2CCC2):C:C:1
3598,CHEMBL606052,2.99,N#CC1:C:C:C2:C(:C:1)NC(=O)C2C1:N:C:N:C2:C:C(OCCCN3CCOCC3):C:C:C:1:2
3599,CHEMBL91023,3.93,CC(C)(C)C(=O)NCC1:C:C:C(NC(=O)N2CCCC(O)(C3:C:C:C(Cl):C(Cl):C:3)C2):C:C:1
3600,CHEMBL513909,3.14,CC[C@@H]1C(=O)N(C)C2:C:N:C(NC3:C:C:C(C(=O)NC4CCN(C)CC4):C:C:3OC):N:C:2N1C1CCCC1
3601,CHEMBL113690,2.39,CCCCN1:C(CC2:C:C(OC):C(OC):C(OC):C:2):N:C2:C(N):N:C:N:C:2:1
3602,CHEMBL598191,1.16,N=C(N)C1:C:C2:C(OCC3:C:C:C:C:C:3):C:C:C:C:2:S:1
3603,CHEMBL207881,2.1,O=C(O)CCC1:C:C:C(NCC2:C:C:C:C(OC3:C:C:C:C:C:3):C:2):C:C:1
3604,CHEMBL274713,3.87,CCCSC1:N:C(N[C@@H]2C[C@H]2C2:C:C:C:C:C:2):C2:N:N:N([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O):C:2:N:1
3605,CHEMBL488937,2.78,CC1:C(N):C:C:C:C:1CN1:C:C:C(OCCC2:C:C:C:S:2):C:C:1=O
3606,CHEMBL185328,3.1,CC1:C:C:C(NC(=O)C2:C:C:N:C(N3CCOCC3):C:2):C:C:1NC1:C:C:N:C(Cl):N:1
3607,CHEMBL1083942,1.79,O=C(O)C[C@@H]1C2:C:C:C:C:C:2C[C@H]1NC(=O)C1:C:C2:C:C(Cl):C:C:C:2:[NH]:1
3608,CHEMBL2171017,3.74,COC1:C:C:C(C(=O)NCCN2CCN(CC3:C:C:C(Cl):C(Cl):C:3)CC2):C:C:1Cl
3609,CHEMBL1945041,1.85,O=C1:[NH]:C2:C(O):C:C:C([C@@H](O)CNCCC3:C:C:C:C(CNCC4:C:C:C:C:C:4Cl):C:3):C:2:S:1
3610,CHEMBL1419,3.6,CC(C)CC(N(C)C)C1(C2:C:C:C(Cl):C:C:2)CCC1
3611,CHEMBL2088100,3.56,CC1:C:C(CNC2:N:C:C:C(NC3:C:C(CCC4:C:C:C:C:C:4):[NH]:N:3):N:2):O:N:1
3612,CHEMBL1223951,1.76,NC(=O)C1:C:C:C:C(O[C@H]2C[C@@H]3CC[C@H](C2)N3CC2:C:C:C:C:C:2):C:1
3613,CHEMBL84803,3.5,COC1:C:C(NC2:C(C#N):C:N:C3:C:C(OC):C(OC):C:C:2:3):C:C(OC):C:1
3614,CHEMBL497854,3.43,CC1:C:C(CNC2:N:C:C(Br):C(NC3:C:C(C4CC4):[NH]:N:3):N:2):O:N:1
3615,CHEMBL404422,1.5,CCCCC1(CC)C(=O)NC(=O)NC1=O
3616,CHEMBL377772,2.64,COC1:C:C2:N:C:N:C(NC3:C:C:C:C(Cl):C:3F):C:2:C:C:1CN1CCC[C@H]1CC(N)=O
3617,CHEMBL93173,3.5,COC1:C:C2:N:C:N:C(NCC3:C:C:C:C(C):C:3):C:2:C:C:1OC
3618,CHEMBL2022881,1.52,COC1:C:C:C(C2:C:C(O):N:C(N):N:2):C:C:1
3619,CHEMBL194102,2.7,O=C(O)C1:C:C:C(NC(=O)C2:C:C(OCC3:C:C:C:C:C:3):C:C(OCC3:C:C:C:C:C:3):C:2):N:C:1
3620,CHEMBL233658,3.64,O=C(NC1CC2:C:C:C:C:C:2N(CC(CO)CO)C1=O)C1:C:C2:C:C(Cl):C:C:C:2:[NH]:1
3621,CHEMBL402548,2.0,CO[C@@H](C(=O)N1CC2:N:[NH]:C(NC(=O)C3:C:C:C(N4CCN(C)CC4):C:C:3):C:2C1)C1:C:C:C:C:C:1
3622,CHEMBL1951909,1.25,CCN(C(=O)CC1:C:C:C(S(C)(=O)=O):C:C:1)C1CCN(CC[C@@H](C2:C:C(F):C:C(F):C:2)N2CCN(S(C)(=O)=O)CC2)CC1
3623,CHEMBL148313,2.82,CC1:C:C:C(S(=O)(=O)NC2:C:C:C(/C=C/C(=O)NC3:C:C:C:C:C:3N):C:C:2):C:C:1
3624,CHEMBL1289466,2.63,O=C(COCC1:C:C:N:C:C:1)N1CCC(C2:C:C:C(Cl):C:C:2Cl)CC1
3625,CHEMBL1800658,2.33,CC(C)N(CCNCCC1:C:C:C(O):C2:[NH]:C(=O):S:C:1:2)C(=O)CCOCCC1:C:C:C:C:C:1
3626,CHEMBL822,2.83,CN(C/C=C/C#CC(C)(C)C)CC1:C:C:C:C2:C:C:C:C:C:1:2
3627,CHEMBL1620331,2.65,CCOC1:C:C:C(C2:C:N:C3:N:2CCC3):C:C:1
3628,CHEMBL2164679,3.1,C[C@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCC2:[NH]:C3:C:C:C(F):C:C:3:C:2C1
3629,CHEMBL2098183,3.2,COC1:C:C:C2:N:C(C):C:C(OCC(=O)NCC3:C:C:C:C:C:3):C:2:C:1
3630,CHEMBL274567,1.86,CNC1:C:N:C(C2:C:C:C(F):C:C:2):N(CC(=O)NC(C(=O)C(F)(F)F)C(C)C):C:1=O
3631,CHEMBL2062585,-0.87,CC(=O)NC1:C:C:C2:C(:C:1):C(C1:C:C(NC3CC3):N3:N:C:C(C#N):C:3:N:1):C:N:2CCC(=O)O
3632,CHEMBL179993,3.7,CCN(C(=O)CC1:C:C:C(S(=O)(=O)N(C)C):C:C:1)C1CCN(CCC(C2:C:C:C:C:C:2)C2:C:C:C:C:C:2)CC1
3633,CHEMBL1213118,3.09,CN1CCN(C2:N:C3:C:C:C:C:C:3:C:C:2CN2:N:C(C3:C:C:C4:N:C(N):S:C:4:C:3):C3:C(N):N:C:N:C:3:2)CC1
3634,CHEMBL2321985,1.81,N#CC1:C:C:C2:C:C:C:C(O):C:2:N:1
3635,CHEMBL2335866,3.14,COCCNC(=O)C1:C:C:C(NC2:N:C:C3:C:C(C4:C:C:N:C:C:4OC):C:C:C:3:N:2):C:C:1
3636,CHEMBL1630742,0.6,NCCCCCC1:C:[NH]:C2:C:C:C(F):C:C:1:2
3637,CHEMBL496942,2.5,CN1:C(=O):N(CC2:C:C:C(C(=O)O):C:C:2):C(=O):C2:C:C(C#CCC3:C:C:C:C:C:3):C:C:C:2:1
3638,CHEMBL130902,3.5,COC1:C(C#N):C:C2:C:C:C:C:C:2:C:1C(=O)N(C)C[C@@H](CCN1CCC(C2:C:C:C(O):C:C:2[S+](C)[O-])CC1)C1:C:C:C(Cl):C(Cl):C:1
3639,CHEMBL113,-0.03,CN1:C(=O):C2:C(:N:C:N:2C):N(C):C:1=O
3640,CHEMBL407848,3.21,CN1:C(C#N):C:C:C:1C1:C:C(F):C2:C(:C:1)C(C)(C)C(=O)N2
3641,CHEMBL317378,2.1,CN(C)CC(O)COC1:C:C:C(NC2:C:C(N(CCC#N)C3:C:C(Cl):C:C:C:3Cl):N:C:N:2):C:C:1
3642,CHEMBL560423,0.26,O=C(NCC1(O)CCCCCC1)C1:C:C(N2:N:C:C(=O):[NH]:C:2=O):C:C:C:1Cl
3643,CHEMBL31354,3.0,COC1:C:C:C:C:C:1N1CCN(CCN(C(=O)C2CCCCC2)C2:C:C:C:C:N:2)CC1
3644,CHEMBL223402,4.0,O=C(NC1:C:C:C:C:C:1F)N[C@H]1N=C(C2:C:C:C:C:C:2)C2:C:C:C:C:C:2NC1=O
3645,CHEMBL2179273,0.6,CCC[C@H](C1:C:C:C(C(=O)O):C(OC2:C:C:C:C(Cl):C:2):C:1)N1CCC[C@H](N2:C:C(C):C(=O):[NH]:C:2=O)C1
3646,CHEMBL374656,3.1,CN(C)C(=O)[C@H](CC1:C:C:C:C:C:1)NC(=O)C1:C:C2:S:C:C:C:2:[NH]:1
3647,CHEMBL309222,-0.13,CC1:C:C:C:C(Br):C:1C(=O)N[C@@H](CC1:C:C:C(NC(=O)C2:C(Cl):C:C:C:C:2Cl):C:C:1)C(=O)O
3648,CHEMBL429682,0.92,C[C@H](CO)NC1:N:C(SCC2:C:C:C:C(F):C:2F):N:C2:N:C(NS(C)(=O)=O):S:C:1:2
3649,CHEMBL2178370,1.4,CC1:N:C(C):C(C2:C:C:C3:C(:C:2)CC[C@]32CC[C@@H](C3:N:N:N:[NH]:3)CC2):N:C:1C(N)=O
3650,CHEMBL496483,4.11,BrC1:C:N:C(NCC2:C:C:C:C:C:2):N:C:1NC1:C:C(C2CC2):[NH]:N:1
3651,CHEMBL550637,2.12,CC1:C:C:C(C(=O)N2CC3CNCC(C2)O3):C:C:1NC(=O)CC12CC3CC(CC(C3)C1)C2
3652,CHEMBL650,2.12,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
3653,CHEMBL1087268,2.9,CC1:C:N:C(NC2:C:C(N3CCN(C)CC3):N:C(N[C@@H](C)C3:C:C:C(F):C:N:3):N:2):S:1
3654,CHEMBL1269858,3.23,CN(C1:C:C:N:C(NC2:C:C(N3CCOCC3):C:C(N3CCOCC3):C:2):N:1)C1:C:C:C:C2:[NH]:N:C:C:1:2
3655,CHEMBL202626,3.8,O=C(NC1:C:C:C:C:C:1F)NC1N=C(C2:C:C:C:C:C:2)C2:C:C:C:C:C:2NC1=O
3656,CHEMBL237891,2.1,CN1:C(N):N:C(CCC2:C:C:C3:C:C:[NH]:C:3:C:2):C:C:1=O
3657,CHEMBL1567398,3.6,CC1:[NH]:C2:N:C(NCC3:C:C:C:C(Cl):C:3):N:N:2:C(=O):C:1CC1:C:C:C:C:C:1
3658,CHEMBL1580660,2.11,O=S(=O)(NC1:N:C(C2:S:C:C:C:2Cl):C:S:1)C1:C:C(Cl):C:C:C:1Cl
3659,CHEMBL480057,3.4,COC1:C:C2:N:C:C(C(N)=O):C(NC3:C:C:C:C:C:3C):C:2:C:C:1OC
3660,CHEMBL1080786,1.5,N#C[C@]1(NC(=O)[C@@H](N)CC2:C:C:C:S:2)C[C@H]1C1:C:C:C:C:C:1
3661,CHEMBL424451,3.96,COC1:C:C:C(C):C(NC(=O)CC23CC4CC(CC(C4)C2)C3):C:1
3662,CHEMBL2179287,3.04,CC1:C:N(C2CCCN(CC3:C:C:C:C(OC4:C:C:C:C:C:4):C:3)C2):C(=O):[NH]:C:1=O
3663,CHEMBL1824363,3.07,O=C(NC1:C:C:C:C(O):C:1)C1:C:C:C(OCCCN2CCCC2):C:C:1OCC1:C:C:C:C:C:1
3664,CHEMBL2335906,2.49,C[C@@H](NC1=CC(=O)CNC1)C1:C:C:C(NC2:N:C:C3:C:C(C4:C:C:N:C:C:4):C:C:C:3:N:2):C:C:1
3665,CHEMBL1681799,3.3,CN1CCOC2:C:C(COC3:C:C:C:C:C:3):C:N:C:21
3666,CHEMBL2207661,3.15,O=C(NC[C@@H](O)CN1CCC(OC2:C:C:C(Cl):C(Cl):C:2)CC1)C1:C:[NH]:N:C:1C1CC1
3667,CHEMBL2062774,4.23,CCOC1:N:O:C2:C:C(OCCC3CCN(C4:C:C:C(C):N:N:4)CC3):C:C:C:1:2
3668,CHEMBL1829257,0.02,CCC(C1:N:C2:C:C:S:C:2:C(=O):N:1CC1:C:S:C:N:1)N(CCCN)C(=O)C1:C:C:C(C):C:C:1
3669,CHEMBL1933592,1.42,C[C@H]1O[C@@H](N2:C:N:C3:C(N):N:C(OC4CCC(F)(F)CC4):N:C:3:2)[C@H](O)[C@@H]1O
3670,CHEMBL1944690,1.63,O=C1:[NH]:C2:C(O):C:C:C([C@@H](O)CNCCC3:C:C:C:C(CNCCC4:C:C:C:C:C:4Cl):C:3):C:2:S:1
3671,CHEMBL419951,3.55,CC(C)N1:C2:C:C:C:C:C:2:C2:C:C(NC(=O)N3CCOCC3):C:C:C:2:1
3672,CHEMBL524645,3.33,CC(C)OC1:C:C:C(S(C)(=O)=O):C:C:1C(=O)N1CCN(C2:C:C:C(C(F)(F)F):C:C:2)CC1
3673,CHEMBL1950727,2.01,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CC2:C:C:C:C:C:2)C1)C1CCCCC1
3674,CHEMBL463978,0.57,CC1:C(Cl):C:C:C:C:1S(=O)(=O)NC1:N:C(CC(=O)N2CCN(C)CC2):C:S:1
3675,CHEMBL103482,0.9,CCOC(=O)C1:C:N:C2:C(N):C:C:C:C:2:C:1O
3676,CHEMBL1762538,3.3,CC1:C:C:C(CO):C:C:1N(C)C1:C:C:N:C(NC2:C:C(N3CCCOCC3):C:C(N3CCOCC3):C:2):N:1
3677,CHEMBL54976,-1.08,N[C@@H](CC1:C:[NH]:C2:C:C:C:C:C:1:2)C(=O)O
3678,CHEMBL73303,2.7,NS(=O)(=O)C1:C:C:C(NC2:N:C:C:C(C3:C:N:C4:C:C:C:C:N:3:4):N:2):C:C:1
3679,CHEMBL1951079,-0.87,COC1:C:C(OC):C(S(=O)(=O)N2C3:C:C:C:C:C:3CCC2C):C:C:1NC(=O)CCC(=O)O
3680,CHEMBL1643203,1.15,CC1:C:C(CN2CC3:C:C:C:N:C:3CC2C(=O)NC2:C:C:C(Cl):C:C:2Cl):C:C:C:1OCC(=O)O
3681,CHEMBL2069929,1.2,C1:C:N:C:C(C2:C:C:C(C3:N:N:C(C4CN5CCC4CC5):O:3):O:2):C:1
3682,CHEMBL2069324,3.5,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(C3:N:C(C4:C:C:C:C:C:4):C:S:3)CC2)CC1
3683,CHEMBL2012857,3.18,NC1:C:C2:N:[NH]:C(=O):N:2:C2:C:C(C3:C:C:S:C:3):C:C:C:1:2
3684,CHEMBL363160,3.31,CCC1:C:C:C:C(CC):C:1NC(=O)N1CC2:[NH]:N:C(NC(=O)C3:C:C:C(N4CCN(C)CC4):C:C:3):C:2C1
3685,CHEMBL455429,3.14,CC1:N:C:C(C2:N:C(NC3:C:C:C(C(N)=O):C(F):C:3):N:C:C:2F):N:1C(C)C
3686,CHEMBL586058,2.7,C=CCNC(=O)C1:C:C([N+](=O)[O-]):C:C2:C(=O):[NH]:C(NC3:C:C:C(Cl):C(Cl):C:3):N:C:1:2
3687,CHEMBL1720835,2.9,C1:C:C:C(C2:C:N3:C:C:C:C:C:3:N:2):C:C:1
3688,CHEMBL1823817,1.46,COC[C@H](O)CN1:C(=O):C:N:N(C2:C:C:C(Cl):C(C(=O)NCC3(O)CCCCCC3):C:2):C:1=O
3689,CHEMBL336546,1.8,O=C(NC1:C:C(C(F)(F)F):C:C(C(F)(F)F):C:1)C1:C:N:C(Cl):N:C:1C(F)(F)F
3690,CHEMBL1201391,1.55,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
3691,CHEMBL1223816,1.55,NC(=O)C1:C:C:C:C(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2):C:1
3692,CHEMBL81,4.13,O=C(C1:C:C:C(OCCN2CCCCC2):C:C:1)C1:C(C2:C:C:C(O):C:C:2):S:C2:C:C(O):C:C:C:1:2
3693,CHEMBL2158822,2.83,O=C(O)C1:C:C:C:C:C:1N1CCC(CN2CCC(OC3:C:C:C(Cl):C(Cl):C:3)CC2)CC1
3694,CHEMBL182682,3.4,COC1:C:C:C(CC(=O)N(C)C2CCN(CCC(C3:C:C:C:C:C:3)C3:C:C:C:C:C:3)CC2):C:C:1OC
3695,CHEMBL255244,1.2,CCN1CCN(CC2:C:N:C(C3:C:C:C(C(=O)NC4:C:C:C:C:C:4N):C:C:3):C(C):C:2)CC1
3696,CHEMBL1829430,1.61,CCC(C1:N:C2:S:N:C(C):C:2:C(=O):N:1CC1:C:C:C:C:C:1)N(CCCN)C(=O)C1:C:C:C(C):C:C:1
3697,CHEMBL1454596,1.32,CCOC(=O)CC1:C:S:C(NS(=O)(=O)C2:C:C:C(Cl):C:C:2):N:1
3698,CHEMBL1113,2.28,ClC1:C:C:C2:C(:C:1)C(N1CCNCC1)=NC1:C:C:C:C:C:1O2
3699,CHEMBL528724,0.7,CC1:C:C2:N:C(NC(=N)N):N:C(C):C:2:C:C:1C
3700,CHEMBL2158051,1.82,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(C3:C:C:C:C:C:3)C3:C:C:C:C:C:3)N2C1=O
3701,CHEMBL551060,2.0,CC1:N:C(C):C(C(=O)N[C@@H](CC2:C:C:C:C(Cl):C:2)C(=O)NCC#N):S:1
3702,CHEMBL1619466,3.3,COC1:C:C:C(C2:N:C3:N(:C:2Br)CCC3):C:C:1
3703,CHEMBL2158771,2.17,N#CC1:C:C:C(C[C@@H](C(=O)O)N2CCC(CN3CCC(OC4:C:C:C(Cl):C(Cl):C:4)CC3)CC2):C:C:1
3704,CHEMBL51697,2.11,CN1CC2:C(N):C:C:C:C:2[C@H](C2:C:C:C:C:C:2)C1
3705,CHEMBL67860,2.85,CN1:C(C#N):C:C:C:1C1:C:C:C2:C(:C:1)C(C)(C)OC(=O)N2
3706,CHEMBL38576,3.42,CN(C(=O)CC1:C:C:C(Cl):C(Cl):C:1)[C@H](CN1CCCC1)C1:C:C:C:C:C:1
3707,CHEMBL118973,3.8,CN1:C2:C:C:C:C:C:2:C2:C:C(NC(=O)CCC3:C:C:N:C:C:3):C:C:C:2:1
3708,CHEMBL1645496,2.27,O=C1:C:C(C2:C:C:C:N:C:2):[NH]:C2:C:C(C(O)C3:C:C:C:C:C:3):C:C:C:1:2
3709,CHEMBL1164729,0.94,CC1:N:C(C2:C:C:C(OCC(C)C):C(C#N):C:2):S:C:1C(=O)O
3710,CHEMBL1945042,0.69,O=C1:[NH]:C2:C(O):C:C:C([C@@H](O)CNCCC3:C:C:C:C(CNCC4:C:C:C:C:C:4F):C:3):C:2:S:1
3711,CHEMBL235753,2.5,CN1:C(N):N:C(CCC2:C:C:C:C(C3:C:C:C:N:C:3):C:2):C:C:1=O
3712,CHEMBL257553,2.97,NS(=O)(=O)C1:C:C:C:C(NC2:N:C:C:C(NC3:C(Cl):C:C:C4:C:3OCO4):N:2):C:1
3713,CHEMBL335749,3.02,CC(=O)NC[C@H]1CN(C2:C:C:C(N3CC4:C:C:N:C:C:4C3):C(F):C:2)C(=O)O1
3714,CHEMBL1397672,3.68,CC1:[NH]:C2:N:C(NCC3:C:C:C:C(Br):C:3):N:N:2:C(=O):C:1CC1:C:C:C:C:C:1
3715,CHEMBL1785015,3.2,CC1:C:C:C(C2:N:N(C(C)C):C3:N:C:N:C(N):C:2:3):C:C:1
3716,CHEMBL1682826,3.1,O=C1CCOC2:N:C(OCC3:C:C:C:C:C:3):C:C:C:21
3717,CHEMBL1783271,3.47,COC1:C:C:C(OC):C(C2:C(F):C:C:C3:C(N):C(C(=O)NC4CC4):N:N:C:2:3):C:1
3718,CHEMBL2036775,2.77,CC(C)N1CCO[C@@H](CN2CCN(C(=O)NC3:C:C:C(Cl):C(Cl):C:3)CC2)C1
3719,CHEMBL1950853,1.47,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCC2:C:C:C:C(OC):C:2)C1)C(C)(C)C
3720,CHEMBL510436,2.74,CC1:N:C:C(C2:C:C:N:C(NC3:C:C:C(C(=O)N(C)C):C(F):C:3):N:2):N:1C(C)C
3721,CHEMBL2158838,2.86,O=C(O)[C@H](CC1:C:C:C(Cl):C:C:1)N1CCC(CN2CCC(OC3:C:C:C(Cl):C(Cl):C:3)CC2)CC1
3722,CHEMBL59925,0.85,CC1:C:C(C):N:C(N):C:1
3723,CHEMBL2325697,2.7,C[C@@H]1COCCN1C1:C:C(C2(S(C)(=O)=O)CC2):N:C(C2:C:C:C:C3:[NH]:C:C:C:2:3):N:1
3724,CHEMBL2346969,3.6,FC1:C:C:C:C(CN2CCN(C3:C:C:C4:N:N:C(C(F)(F)F):N:4:N:3)CC2):C:1F
3725,CHEMBL124842,1.93,CCCCCCCN(CCC1:C:C:C(OC(C)(C)C(=O)O):C:C:1)C(=O)NC1:C:C:C(F):C:C:1F
3726,CHEMBL1963131,1.72,COC1:C:C:C([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)C4:C:C:C:C(C(F)(F)F):C:4)C3)CC2):C:N:1
3727,CHEMBL2325729,2.4,NC1(C(=O)N[C@@H](CCN2CCCCC2)C2:C:C:C(Cl):C:C:2)CCN(C2:N:C:N:C3:[NH]:C:C:C:2:3)CC1
3728,CHEMBL1857945,4.5,CN(C)CCNC1:C:C(C2:C:C:C:C:C:2):N:C2:C:C(C3:C:C:C(F):C:C:3):N:N:1:2
3729,CHEMBL1522360,1.34,O=S(=O)(NC1:C:C:C:N:C:1)C1:C:C:C2:C(:C:1)OCCO2
3730,CHEMBL295467,0.22,CNCCC(OC1:C:C:C:C:C:1OC)C1:C:C:C:C:C:1
3731,CHEMBL249584,4.06,OC[C@H]1C[C@@H](N2:N:N:C3:C(N[C@@H]4C[C@H]4C4:C:C:C:C:C:4):N:C(SCCC(F)(F)F):N:C:3:2)[C@H](O)[C@@H]1O
3732,CHEMBL352576,2.5,CC(=O)NCC1:C:C:C(CN2CCN(C3:C:C:C(F):C:C:3F)CC2):C:C:1
3733,CHEMBL1946028,2.52,O=C(C1:C:C:C(C(=C2CCN(CC3:C:S:C:N:3)CC2)C2:C:C:C:C3:C:C:C:N:C:2:3):C:C:1)N1CCC1
3734,CHEMBL393717,1.77,O=C(NCC12CC3CC(CC(C3)C1)C2)C1:C:C(N2CCNCC2):C:C:C:1Cl
3735,CHEMBL2036572,2.4,O=C(NC1:C:C:C(N2CCOCC2):C:N:1)C1:N:N:C(NC2:C:C:C:C:C:2F):O:1
3736,CHEMBL1628227,2.15,CN(C)CCC=C1C2:C:C:C:C:C:2COC2:C:C:C:C:C:21
3737,CHEMBL14762,3.63,CC[C@H](CO)NC1:N:C(NCC2:C:C:C:C:C:2):C2:N:C:N(C(C)C):C:2:N:1
3738,CHEMBL268263,0.9,NCC(O)(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1
3739,CHEMBL335550,3.88,O=C1CCC(=O)N1C(CCC1:C:C:N:C:C:1)COC1:C:C:C(C2:C:C:C:C([N+](=O)[O-]):C:2):C:C:1
3740,CHEMBL1972466,3.6,CC1:C:C(C(C)NC2:C:C:C:C:C:2):C2:N:C(N3CCOCC3):C:C(=O):N:2:C:1
3741,CHEMBL87266,1.35,CC1:C:C(N):C2:C:C(NC(=O)CC(=O)NC3:C:C:C4:N:C(C):C:C(N):C:4:C:3):C:C:C:2:N:1
